comment_id,video_id,category,category_label,text,like_count,published_at,vader_compound,textblob_polarity,textblob_subjectivity,afinn_score,afinn_normalized,sent_neg_score,lex_tfidf_sum,lex_tfidf_max,lex_unique_terms,lex_top_terms,lex_sadness,lex_anxiety,lex_negative_emotion,lex_health,lex_hopelessness,lex_exhaustion,lex_numbness,lex_suicidal,self_disclosure_flag,self_disclosure_score,self_disclosure_reason,word_count,lexical_diversity,depression_signal_score
UgztKp8x_jxQHKzntcl4AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"I remember after my last major suicide attempt, everything about me was physically fine but I didn&#39;t know if my body was secretly damaged so I worked up the courage to tell my older brother that I needed to get checked at a hospital to be safe. This led to me admitting to him what I did the night before and of course he told the rest of my family. He takes me to the hospital and there is literally nothing wrong with my body, but I am getting talked with a psychiatrist before being released just to be safe. This is when my father reaches the hospital and enters during the talk. He takes over the conversation to scream &quot;If there is really something wrong with you, we will put you in an asylum till you are normal again. Is that what you want? Us to leave you there if you are depressed? Or is there really nothing wrong with you?&quot;. The psychiatrist had to ask him to leave the room. I don&#39;t tell them about this stuff anymore.",967,2023-08-20T12:27:34Z,0.2157,0.0228,0.5269,-9.0,-0.05,0.0896,1.8093,0.6779,4,hospital;psychiatrist;suicide;depressed,0.2292,0.0,0.0,1.3301,0.0,0.0,0.0,0.25,1,1.0,PRON-subj + suicide,180,0.5667,0.81792
Ugz-WauVYwCMGCK49ut4AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"I went to a psych ward and it was upsetting but it wasn’t an awful experience. It’s nothing like the movies or video games. I just read books, colored and talked to people. I was scared that my fiancé wouldn’t stay with me because who wants a crazy girl but he didn’t care! We really need to destroy the idea that psych wards and patients are dangerous monsters.",514,2023-03-30T16:09:29Z,-0.9681,-0.3583,0.5167,-10.0,-0.1389,0.4925,1.9281,0.7069,4,psych;awful;scared;ward,0.0,0.4187,0.4396,1.0698,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + scared,72,0.7778,0.7985
Ugz9wIPDp311lKKulUJ4AaABAg,xAlV1hsdPB4,mental_health,Mental Health,Hey Illy! I’m currently 12 and have been admitted to a mental hospital twice. It really has been damaging to tell people but this video really made me realize that needing help isn’t something to be ashamed of. Thank you so much for this video. I really needed it.❤,2339,2023-04-02T08:06:02Z,0.8253,0.1167,0.2333,-2.0,-0.04,0.0448,1.4034,0.7891,2,ashamed;hospital,0.0,0.0,0.7891,0.6143,0.0,0.0,0.0,0.0,0,0.0,,50,0.82,0.30896
Ugz2di60ZibykL3T7Ot4AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"Watched this at 10 or 11, then went to a mental hospital at 13. This helped me actually understand what would happen and it was less traumatic than it could’ve been",3,2026-02-17T00:18:52Z,-0.5279,-0.0889,0.1222,-3.0,-0.1034,0.2232,1.0,1.0,1,hospital,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,29,0.8966,0.34464
UgycM8nlVoh9vmzsp8p4AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"I was involuntarily admitted to a psych ward back in 2012. I had been struggling with severe OCD, but didn&#39;t know what it was at the time. I&#39;ll never forget the doctor saying &quot;he needs to stay&quot;, and crying my eyes out until we got to the actual ward. I was surprised at how nice all the other patients and doctors and nurses were. The night I was admitted was the worst night of my life, but the day I was released was one of the best.",650,2023-03-30T16:52:48Z,0.2844,0.0469,0.5344,-6.0,-0.0698,0.0963,1.6268,0.8226,3,ward;crying;psych,0.4035,0.0,0.0,1.2232,0.0,0.0,0.0,0.0,1,1.0,PRON-subj + struggle,86,0.6744,0.81926
UgwRgkQTySJX9CwZuOl4AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"this gave me the courage to tell my mom about the thoughts i’ve been having. i just told her, we cried, she hugged me. we’re going to the doctor tomorrow",1152,2023-05-01T01:33:29Z,0.5106,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,cried,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + cry,32,0.8125,0.7
UgzFKr6JL6NaMbLKkM94AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"Illy, thank you for making this.<br>I&#39;m 13 and I&#39;ve been admitted too a psyche ward twice. I don&#39;t think I can explain how much seeing one of my favorite animators talk about this kind of experience means to me.",1366,2023-04-04T03:07:50Z,0.7096,0.4333,0.7,3.0,0.075,0.1,1.0,1.0,1,ward,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,40,0.925,0.32
UgyWRf0EUeyeIhpYAJt4AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"Illy you&#39;re my angel. Without you idk what I would have done. I relate to you so much its weird but knowing that someone else has gone through the same thing makes me so happy, I just told my parents about what I&#39;m going through but I didn&#39;t go to a hospital yet (I&#39;m also 13 going on 14) and I&#39;m also Jewish. You really are keeping me going and I really appreciate you for that. Thank you.",4,2026-02-13T08:09:55Z,0.9384,0.1286,0.3893,5.0,0.0658,0.0556,1.0,1.0,1,hospital,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,76,0.6974,0.31112
UgwtI2PM9YqbQi7JbC94AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"I was admitted to a psych ward after suffering from a psychotic episode in undergrad (we later found out that it was caused by medication that I was prescribed). It was a mutual decision between me and my parents to get better.<br><br>That week and a half caused me to miss an entire semester of college. While I was there, they sedated me with medication because i had trouble sleeping and kept pacing around nervously, thinking that I was going to die. Eventually, they found out that I was suffering from an autoimmune disorder. But I remember my fellow patients being one of the sweetest people ever. They were all trying to get better, just like me.<br><br>My parents did whatever they could to visit me almost every day. Even a family friend took time out of their day to visit me and see how I was doing. If it weren&#39;t for them, I wouldn&#39;t be where I am now.<br><br>Yes, I did go back to school and ended up finishing with my graduating class in 7 semesters. I am now in graduate school pursuing my master&#39;s in criminal justice.<br><br>&quot;People will care if you disappear one day. They will notice. They will miss you. More than you will ever know.&quot; <br><br>Thank you for sharing your experience, Illy. And thank you for that saying above. <br><br>It really rings true for my experience. When I got discharged, the friends I made got together and made a &quot;get well soon&quot; card for me. I think about how they&#39;re doing now. I still keep in touch with several of them.",360,2023-04-08T17:25:39Z,0.9588,0.0218,0.3455,-1.0,-0.0036,0.0504,1.8378,0.6747,4,medication;suffering;ward;psych,0.0,0.0,0.6378,1.2,0.0,0.0,0.0,0.0,0,0.0,,278,0.5396,0.31007999999999997
Ugx4H4iQxbFq-hTK2V14AaABAg,xAlV1hsdPB4,mental_health,Mental Health,"this made me cry and realize im not being dramatic, im young and people often tell me im just in a bad mood. we love you illy and we’re all proud of you❤",860,2023-04-08T22:50:30Z,0.7096,0.0533,0.6533,1.0,0.0294,0.0933,1.0,1.0,1,cry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + cry,34,0.7941,0.7186600000000001
Ugzm7HdS7XSTz2ugOZJ4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"the most common thing people say to others with mental illness is &quot;it&#39;s okay not to be okay&quot;, but god so many people need to hear that it&#39;s OKAY to be OKAY.",54221,2022-07-25T17:33:34Z,0.8323,0.325,0.4625,-1.0,-0.0312,0.075,1.4129,0.7366,2,mental illness;illness,0.0,0.0,0.0,1.4129,0.0,0.0,0.0,0.0,0,0.0,,32,0.7188,0.315
UgygkFJbehoAuYpSsNN4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"this reminds me of the situation with mitski, who is known for her sad girl persona (can probably tell just by her teenage fans). her new album has been heavily critiqued b/c it being different from her typical sound. she specifically mentioned that she wanted to end off the album with this one song that&#39;s our lamp on a happier note. it reminds people that shes also a person who is healing but her fans want her to stay the same struggling, sad girl she was years ago. <br><br>its like just because they discovered her recently means they can dictate her music career + make her rely on a persona from YEARS ago.",25857,2022-05-01T18:24:07Z,-0.6124,-0.083,0.483,-3.0,-0.0261,0.2751,1.0,1.0,1,sad,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,,115,0.6957,0.45502
UgxDXXlM0M1b_voy6dp4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,I&#39;ve always found it kinda weird when people say that their trauma is what makes them &quot;funny&quot;...like it just pushes the idea that people who aren&#39;t mentally ill are boring or not funny which is why for a long time I felt like I had to have some kind of traumatic back story to be interesting. I&#39;m not trying to blame these people but I just wish mental illness wasn&#39;t so romanticized like it is,22920,2022-04-30T21:42:46Z,-0.7556,-0.0925,0.7,0.0,0.0,0.3423,1.7308,0.5943,3,mental illness;ill;illness,0.0,0.0,0.0,1.7308,0.0,0.0,0.0,0.0,0,0.0,,76,0.7895,0.36846
UgyJDDwNkmBpUe4mdvp4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,We embrace our scars more than our healing,110,2025-12-23T09:12:40Z,0.3182,0.5,0.5,-1.0,-0.125,0.1071,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,8,0.875,0.02142
UgxV-Y775qjwdUshjJR4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"I used to hate when people said that “trauma adds spice” and “trauma creates character”, because, as someone who went through very traumatic experiences during my childhood and preteen years, I wondered why anyone would want to be imprisoned by their own mind and not be able to do anything about it. Then I realized, I might not say it out loud, but I unconsciouly think this way too. I remember when girls at my school with “perfect” lives and “perfect” parents and “perfect” houses approached me, I had no interest in becoming friends with them, because I thought their little bubble of privilege wouldn’t allow them to understand “real life”, that money and college and clothes was all they could ever want, that they couldn’t have meaningful conversations because “they were boring”. Read that again. I unconsciously thought having a privileged, happy life made you boring. Even in relationships, I always felt attracted to people that needed “fixing”, as if their trauma made them more interesting to be around, and “spiced up” our dynamic.<br><br>I think that people don’t want to be sad, they just want to feel like they have a distinct personality with traits of their own. People like to be unique, and they like to feel as if they were in a movie and they like to be able to cry to sad songs just to validate their own feelings. There’s a voyeuristic aspect as to why girls like crying with mascara on and reading Sylvia Plath, as if someone was actually watching them and they were a character in Skins. There’s a reason why people look for love “like in the movies”. There’s a reason why the most famous artists and musicians and writers all happened to do drugs or be depressed or live sad lives, and usually had very unfortunate deaths that we now romanticize. We’ve commodified feelings like sadness and love so much that we now think the only way of having an interesting personality and a life worth telling is by being depressed. And of course, anyone who went through a mood disorder knows it’s not like in the movies at all, and it doesn’t spice up your personality. It ruins your life.",14547,2022-04-30T21:04:58Z,0.9037,0.1827,0.6885,11.0,0.0288,0.0984,2.2295,0.6933,6,sad;depressed;sadness;hate;cry;crying,1.969,0.0,0.2605,0.0,0.0,0.0,0.0,0.0,0,0.2,,382,0.5026,0.41967999999999994
UgzhQriTl-IAaxTHS4l4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,&quot;There is nothing wrong with a simple life of peace and prosperity&quot;<br>-Uncle Iroh,17303,2022-08-04T18:50:49Z,0.7231,-0.25,0.6286,3.0,0.2,0.1612,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,15,1.0,0.032240000000000005
Ugz460xFYfbyrh-XNN94AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"At 14, I was diagnosed with depression along with 2 other disorders. I got surrounded by a bunch of people in my class that try to befriend me— I thought it was because they found someone they can relate to, but because they actually just wanted to ask me a bunch of questions about what being mentally ill felt like— that way, they can apply it to their selves and make it their entire personality.<br><br>It&#39;s sad, really, the fact that people label theirsleves mentally ill for being selfish and &quot;problematic&quot;— it&#39;s so forced, I gotta say. I&#39;ve met people who are diagnoses in my life, they are far from what the media poses as— honestly, the media are far wrose than the actual mentally ill people I&#39;ve met. <br><br>In my opinion, the reason behind this is because humans are naturally selfish— and before someone gives me some bs of how &quot;mentally ill&quot; they are for being aware that they&#39;re selfish and still do selfish things— I&#39;d like to say that it&#39;s normal and common. You are not sick in the head. Just human.",50,2026-01-06T13:29:28Z,-0.9838,-0.1362,0.6649,-23.0,-0.1237,0.4503,1.7048,0.9182,5,ill;diagnosed;sick;sad;depression,0.3507,0.0,0.0,1.3541,0.0,0.0,0.0,0.0,1,1.0,PRON-subj + depression,186,0.5806,0.89006
Ugz1A5vD5pJ2qwh6cnZ4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,One of my psychology teachers (shes an expert in emotions) refused to say &quot;negative or positive emotions&quot; because all emotions have values and downsides. There are just comfortable and uncomfortable emotions and.. most people find sadness and pain uncomfortable. Here it seems to just be the opposite.,3718,2022-05-17T11:33:52Z,-0.7884,-0.0247,0.6065,-6.0,-0.1277,0.3554,1.4043,0.7859,2,sadness;pain,0.7859,0.0,0.6184,0.0,0.0,0.0,0.0,0.0,0,0.0,,47,0.8085,0.37107999999999997
Ugws3E-26pYtjLK9bFR4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"I remember when I had a really bad day or got into argument, I would get the urge to write it on paper just to make sense of what I was feeling. But when writing, I would catch myself change details to make it more depressing, to justify my anger/sadness.<br>Then I would stop, throw away the paper and try to write again but was ashamed of the reality which was that I got angry/sad for a simple, normal reason.<br>I now understand the confusion I felt before.<br><br>I guess I wanted my sadness to be cool, aestethic and when I would realize it wasn&#39;t I would get frustrated.",5400,2022-05-15T15:25:00Z,-0.9719,-0.1429,0.5605,-16.0,-0.1391,0.4383,2.5339,0.614,7,sadness;anger;frustrated;angry;depressing;ashamed;sad,1.181,0.0,1.3529,0.0,0.0,0.0,0.0,0.0,1,1.0,PRON-subj + depressing,115,0.6174,0.88766
UgwGqlKHDm4mJXjn7At4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"After suffering with depression for about 5 years, I gotta say, it&#39;s a phenomenal feeling to wake up and feel all right, and doing good. Feeling joy, happines from small things etc. Being happy is what we all deserve",5896,2023-04-14T18:55:15Z,0.6808,0.4726,0.5393,9.0,0.2368,0.077,1.3977,0.8066,2,suffering;depression,0.5911,0.0,0.8066,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + depression,38,0.9211,0.7154
Ugzgqp6nrqOKTouxC8t4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"<a href=""https://www.youtube.com/watch?v=qCKH5fUvsPI&amp;t=210"">3:30</a> i think some ppl romanticize mental illness and depression alot is because it can justify treating yourself horribly and seem to give yourself a deeper meaning because it feels like you need depth to be interesting",40,2025-12-11T16:41:49Z,-0.4215,-0.2,0.5667,2.0,0.0526,0.2585,1.7169,0.6506,3,mental illness;illness;depression,0.469,0.0,0.0,1.2479,0.0,0.0,0.0,0.0,0,0.0,,38,0.8421,0.3517
Ugz65NOs7QvYRnxxOBd4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"My Buddhist Lama told me &quot;sometimes we become so attached to the battle of the illness that we don&#39;t want to heal anymore because that battle gives us meaning&quot; and this hit me, still processing it.",11279,2022-06-04T16:37:33Z,-0.7976,0.0,0.0,-3.0,-0.0833,0.2517,1.0,1.0,1,illness,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,36,0.8333,0.35034
UgwWWHPz6I5_NoIIGE94AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"One of my favourite quotes, which feels relevant:<br>“Art should disturb the comfortable, and comfort the disturbed”",8816,2023-06-20T08:14:48Z,0.4767,0.4,0.8,2.0,0.1111,0.1143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,18,0.9444,0.022860000000000002
UgxxCiki-venE4bj9gV4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"theres a difference between watching this stuff when ur sad, and watching this stuff to be sad.",477,2023-05-17T16:05:05Z,-0.7351,-0.5,1.0,-4.0,-0.2353,0.563,1.0,1.0,1,sad,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,,17,0.7647,0.5126
UgyA0OMS5dOeA1limsl4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"I&#39;ve also heard that the human brain is biologically hardwired to remember struggles and negative things to stay safe and survive, so sad things are just more memorable. I think that&#39;s part of why we hold onto them more than happy and neutral ones",5751,2022-05-05T19:12:23Z,-0.5127,0.25,0.625,-1.0,-0.0227,0.2423,1.0,1.0,1,sad,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,,44,0.8864,0.44845999999999997
UgyyzxuWGdZiet8wcjZ4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,im 14. this is the most called out ive ever felt lol. this one random youtube video that i watched at 7 pm on a Thursday while procrastinating homework genuinely just changed my whole perspective of my life 😭🙏,347,2026-01-16T04:09:37Z,-0.0772,0.28,0.52,3.0,0.0833,0.0963,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,36,0.9444,0.01926
Ugwk253aqa6niXtdJdl4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"When I tell people that misery is addictive they never believe me at first, but it’s true. This video really does well to explain why it’s so addictive.",3914,2023-08-08T06:14:09Z,0.6616,0.16,0.5967,0.0,0.0,0.0852,1.0,1.0,1,misery,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + misery,30,0.9,0.71704
Ugz4rdA_VwedSMHJZPF4AaABAg,qCKH5fUvsPI,mental_health,Mental Health,"As a preteen i wanted so desperetaly to be depressed, sad and miserable because of tumblr. It was so easy to make myself cry while listening to a song i didn&#39;t really relate to, just for the aesthetics of it... Then when i was 13 two of the most important people in my life died and my best friend committed S, then my schizoid personality disorder started to hit alongside visual and auditory hallucinations and suddenly i was actually miserable. i still remember how disappointed i was when i realized being miserable wasn&#39;t poetic, or beautiful, or meaningful, how it was just... bad. just bad.",6486,2022-05-24T00:59:33Z,-0.9683,-0.0819,0.6863,-14.0,-0.1346,0.4365,1.5836,0.9247,4,miserable;depressed;cry;sad,1.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,PRON-subj + depressed,104,0.6635,0.8873
